# Residuals   
# Time        	p             	Ux            	Uy            
4.75          	2.671441e-01	9.621789e-03	2.126723e-02
4.76          	2.503685e-01	9.636355e-03	2.096558e-02
4.77          	2.448234e-01	9.646713e-03	2.064009e-02
4.78          	2.197367e-01	9.660072e-03	2.029699e-02
4.79          	2.302508e-01	9.668555e-03	2.005478e-02
4.8           	2.217817e-01	9.687230e-03	1.978986e-02
4.81          	2.279568e-01	9.699728e-03	1.957596e-02
4.82          	2.042181e-01	9.683509e-03	1.938177e-02
4.83          	1.899082e-01	9.673956e-03	1.928217e-02
4.84          	1.851176e-01	9.643502e-03	1.916538e-02
4.85          	1.905515e-01	9.612397e-03	1.905808e-02
4.86          	1.953700e-01	9.548399e-03	1.897322e-02
4.87          	1.999318e-01	9.378789e-03	1.885613e-02
4.88          	1.994193e-01	9.171640e-03	1.873608e-02
4.89          	1.999694e-01	8.978785e-03	1.867201e-02
4.9           	1.858898e-01	8.783061e-03	1.871077e-02
4.91          	1.790252e-01	8.602871e-03	1.876262e-02
4.92          	1.799529e-01	8.455946e-03	1.888059e-02
4.93          	1.812119e-01	8.321985e-03	1.904282e-02
4.94          	1.896146e-01	8.217736e-03	1.929508e-02
4.95          	2.128018e-01	8.119993e-03	1.963306e-02
4.96          	2.492221e-01	8.038581e-03	2.000662e-02
4.97          	2.765733e-01	7.979061e-03	2.042877e-02
4.98          	2.807311e-01	7.942034e-03	2.087227e-02
4.99          	2.988832e-01	7.944980e-03	2.125602e-02
5             	2.912473e-01	7.931795e-03	2.163570e-02
5.01          	2.719745e-01	7.949374e-03	2.202784e-02
5.02          	2.882698e-01	7.943659e-03	2.241867e-02
5.03          	2.995949e-01	7.956157e-03	2.279012e-02
5.04          	3.221272e-01	7.962035e-03	2.305942e-02
5.05          	3.258528e-01	7.962137e-03	2.320824e-02
5.06          	3.182862e-01	7.941604e-03	2.325009e-02
5.07          	3.140143e-01	7.942734e-03	2.314367e-02
5.08          	3.158744e-01	7.987664e-03	2.296182e-02
5.09          	3.077109e-01	8.125504e-03	2.270588e-02
5.1           	3.014250e-01	8.292376e-03	2.249131e-02
5.11          	2.969215e-01	8.538139e-03	2.229058e-02
5.12          	2.801285e-01	8.838658e-03	2.207091e-02
5.13          	2.806080e-01	9.137932e-03	2.193110e-02
5.14          	2.806346e-01	9.445419e-03	2.183162e-02
5.15          	2.845920e-01	9.696441e-03	2.169745e-02
5.16          	2.956874e-01	9.861710e-03	2.147883e-02
5.17          	2.760144e-01	9.960186e-03	2.126908e-02
5.18          	2.822695e-01	1.001304e-02	2.099061e-02
5.19          	2.574493e-01	1.003417e-02	2.068484e-02
5.2           	2.415787e-01	1.004664e-02	2.038442e-02
5.21          	2.473376e-01	1.005271e-02	2.011809e-02
5.22          	2.468208e-01	1.008094e-02	1.985216e-02
5.23          	2.546784e-01	1.009021e-02	1.966125e-02
5.24          	2.464812e-01	1.012411e-02	1.944504e-02
5.25          	2.307973e-01	1.012362e-02	1.925682e-02
5.26          	2.064777e-01	1.008389e-02	1.908998e-02
5.27          	1.959751e-01	1.004082e-02	1.897230e-02
5.28          	1.912740e-01	9.987926e-03	1.886964e-02
5.29          	1.927980e-01	9.932757e-03	1.872177e-02
5.3           	2.018970e-01	9.841442e-03	1.860020e-02
5.31          	2.161069e-01	9.675953e-03	1.847513e-02
5.32          	2.061739e-01	9.479965e-03	1.836868e-02
5.33          	1.953854e-01	9.295647e-03	1.836477e-02
5.34          	1.918599e-01	9.110715e-03	1.838287e-02
5.35          	1.869174e-01	8.952801e-03	1.848815e-02
5.36          	1.840274e-01	8.816254e-03	1.863429e-02
5.37          	1.873480e-01	8.693343e-03	1.880370e-02
5.38          	2.037234e-01	8.569944e-03	1.906586e-02
5.39          	2.509168e-01	8.463772e-03	1.937453e-02
5.4           	2.716274e-01	8.395042e-03	1.978912e-02
5.41          	3.041317e-01	8.357536e-03	2.022130e-02
5.42          	3.136094e-01	8.351079e-03	2.063453e-02
5.43          	3.097872e-01	8.316667e-03	2.105658e-02
5.44          	3.133924e-01	8.318055e-03	2.146675e-02
5.45          	2.960558e-01	8.308617e-03	2.186149e-02
5.46          	3.068312e-01	8.289629e-03	2.223600e-02
5.47          	3.182521e-01	8.261854e-03	2.256806e-02
5.48          	3.433416e-01	8.223073e-03	2.276284e-02
5.49          	3.456056e-01	8.176000e-03	2.288765e-02
5.5           	3.231621e-01	8.147068e-03	2.289370e-02
5.51          	3.272487e-01	8.157581e-03	2.280282e-02
5.52          	3.247401e-01	8.216262e-03	2.260793e-02
5.53          	3.178211e-01	8.373560e-03	2.242152e-02
5.54          	3.094203e-01	8.572375e-03	2.224499e-02
5.55          	2.945079e-01	8.853842e-03	2.201660e-02
5.56          	3.016106e-01	9.189307e-03	2.188651e-02
5.57          	3.011578e-01	9.508574e-03	2.174536e-02
5.58          	3.091623e-01	9.818527e-03	2.164006e-02
5.59          	2.991962e-01	1.007065e-02	2.149566e-02
5.6           	3.061793e-01	1.023040e-02	2.130073e-02
5.61          	2.863835e-01	1.032946e-02	2.113229e-02
5.62          	2.876797e-01	1.036692e-02	2.080090e-02
5.63          	2.724703e-01	1.038279e-02	2.051663e-02
5.64          	2.553047e-01	1.039791e-02	2.023724e-02
5.65          	2.512574e-01	1.040739e-02	2.000034e-02
5.66          	2.454071e-01	1.039874e-02	1.978386e-02
5.67          	2.532780e-01	1.040491e-02	1.956627e-02
5.68          	2.547059e-01	1.042035e-02	1.937457e-02
5.69          	2.349112e-01	1.041169e-02	1.919369e-02
5.7           	2.334466e-01	1.038511e-02	1.903676e-02
5.71          	2.073283e-01	1.032134e-02	1.888838e-02
5.72          	1.876169e-01	1.024448e-02	1.872242e-02
5.73          	1.726586e-01	1.014331e-02	1.855963e-02
5.74          	1.774330e-01	1.004030e-02	1.846615e-02
5.75          	1.901591e-01	9.905134e-03	1.836185e-02
5.76          	1.938353e-01	9.785852e-03	1.830258e-02
5.77          	1.910808e-01	9.656091e-03	1.829263e-02
5.78          	1.672855e-01	9.518332e-03	1.836278e-02
5.79          	1.653347e-01	9.400585e-03	1.850988e-02
5.8           	1.675632e-01	9.286216e-03	1.871586e-02
5.81          	1.825180e-01	9.175230e-03	1.896761e-02
5.82          	2.126466e-01	9.075045e-03	1.928299e-02
5.83          	2.586102e-01	8.984947e-03	1.962933e-02
5.84          	3.108404e-01	8.953651e-03	2.002551e-02
5.85          	3.138614e-01	8.920103e-03	2.058521e-02
5.86          	3.163497e-01	8.937700e-03	2.093877e-02
5.87          	3.268906e-01	8.880903e-03	2.139338e-02
5.88          	3.223752e-01	8.835795e-03	2.178556e-02
5.89          	3.417327e-01	8.788013e-03	2.219137e-02
5.9           	3.486159e-01	8.710933e-03	2.252442e-02
5.91          	3.427430e-01	8.666542e-03	2.275445e-02
5.92          	3.550298e-01	8.636159e-03	2.289584e-02
5.93          	3.549316e-01	8.586023e-03	2.297668e-02
5.94          	3.380792e-01	8.559825e-03	2.297000e-02
5.95          	3.447060e-01	8.581961e-03	2.282041e-02
5.96          	3.522793e-01	8.659899e-03	2.261056e-02
5.97          	3.376477e-01	8.806084e-03	2.243942e-02
5.98          	3.236439e-01	9.055937e-03	2.221608e-02
5.99          	3.244016e-01	9.337507e-03	2.202404e-02
6             	3.249507e-01	9.665954e-03	2.187158e-02
6.01          	3.224091e-01	9.965833e-03	2.173391e-02
6.02          	3.220761e-01	1.020307e-02	2.156563e-02
6.03          	3.052811e-01	1.039327e-02	2.129057e-02
6.04          	3.162866e-01	1.055771e-02	2.104726e-02
6.05          	2.859406e-01	1.062857e-02	2.080929e-02
6.06          	2.711360e-01	1.067661e-02	2.056397e-02
6.07          	2.580241e-01	1.072335e-02	2.029950e-02
6.08          	2.334500e-01	1.073414e-02	2.009472e-02
6.09          	2.250714e-01	1.074261e-02	1.989626e-02
6.1           	2.217429e-01	1.073040e-02	1.972652e-02
6.11          	2.066755e-01	1.072732e-02	1.954609e-02
6.12          	2.010369e-01	1.073664e-02	1.938235e-02
6.13          	2.014112e-01	1.069969e-02	1.923992e-02
6.14          	2.103617e-01	1.066585e-02	1.908685e-02
6.15          	2.174854e-01	1.059857e-02	1.895354e-02
6.16          	2.151751e-01	1.052746e-02	1.880283e-02
6.17          	2.173314e-01	1.045551e-02	1.866634e-02
6.18          	2.214818e-01	1.036429e-02	1.853418e-02
6.19          	2.224024e-01	1.026440e-02	1.846835e-02
6.2           	2.199650e-01	1.017231e-02	1.845135e-02
6.21          	2.205958e-01	1.009249e-02	1.847843e-02
6.22          	2.156803e-01	1.002852e-02	1.853371e-02
6.23          	2.269641e-01	9.991699e-03	1.871450e-02
6.24          	2.328268e-01	9.959930e-03	1.897069e-02
6.25          	2.390029e-01	9.925798e-03	1.931154e-02
6.26          	2.405059e-01	9.880940e-03	1.967258e-02
6.27          	2.501794e-01	9.837086e-03	2.010262e-02
6.28          	2.636582e-01	9.765693e-03	2.055646e-02
6.29          	2.858784e-01	9.659156e-03	2.099042e-02
6.3           	2.968410e-01	9.528010e-03	2.139690e-02
6.31          	3.293573e-01	9.399817e-03	2.176065e-02
6.32          	3.432637e-01	9.258721e-03	2.210912e-02
6.33          	3.623946e-01	9.158209e-03	2.237461e-02
6.34          	3.554931e-01	9.076665e-03	2.258705e-02
6.35          	3.593431e-01	9.035503e-03	2.269394e-02
6.36          	3.559509e-01	9.021033e-03	2.273593e-02
6.37          	3.551882e-01	9.029748e-03	2.265057e-02
6.38          	3.646184e-01	9.123185e-03	2.255179e-02
6.39          	3.616249e-01	9.283472e-03	2.245346e-02
6.4           	3.633233e-01	9.556032e-03	2.232474e-02
6.41          	3.629541e-01	9.854309e-03	2.222044e-02
6.42          	3.627448e-01	1.018267e-02	2.216415e-02
6.43          	3.622058e-01	1.050725e-02	2.202144e-02
6.44          	3.653680e-01	1.084650e-02	2.183298e-02
6.45          	3.585981e-01	1.107881e-02	2.154585e-02
6.46          	3.347639e-01	1.129596e-02	2.123545e-02
6.47          	3.483526e-01	1.145494e-02	2.092128e-02
6.48          	3.295468e-01	1.164990e-02	2.066197e-02
6.49          	3.103996e-01	1.177586e-02	2.045831e-02
6.5           	2.874344e-01	1.188968e-02	2.032334e-02
6.51          	2.747542e-01	1.193780e-02	2.012982e-02
6.52          	2.514689e-01	1.197726e-02	1.999964e-02
6.53          	2.368683e-01	1.197898e-02	1.987164e-02
6.54          	2.242169e-01	1.196074e-02	1.972273e-02
6.55          	2.219745e-01	1.198404e-02	1.961153e-02
6.56          	2.452772e-01	1.200020e-02	1.948777e-02
6.57          	2.700870e-01	1.200182e-02	1.940105e-02
6.58          	2.836192e-01	1.200960e-02	1.934048e-02
6.59          	3.050542e-01	1.196043e-02	1.921070e-02
6.6           	2.751367e-01	1.186347e-02	1.910841e-02
6.61          	2.587158e-01	1.174048e-02	1.900982e-02
6.62          	2.299701e-01	1.159349e-02	1.891449e-02
6.63          	1.994997e-01	1.141247e-02	1.885201e-02
6.64          	1.868946e-01	1.123917e-02	1.886743e-02
6.65          	1.891980e-01	1.106307e-02	1.890717e-02
6.66          	1.953924e-01	1.088743e-02	1.898874e-02
6.67          	2.123149e-01	1.069040e-02	1.909820e-02
6.68          	2.102885e-01	1.052184e-02	1.930341e-02
6.69          	2.352534e-01	1.036587e-02	1.954413e-02
6.7           	2.369684e-01	1.022114e-02	1.982470e-02
6.71          	2.574490e-01	1.010636e-02	2.013541e-02
6.72          	2.744324e-01	1.000194e-02	2.047778e-02
6.73          	2.891488e-01	9.888655e-03	2.081257e-02
6.74          	2.817491e-01	9.907283e-03	2.103734e-02
6.75          	3.116328e-01	9.852485e-03	2.139022e-02
6.76          	3.310765e-01	9.847272e-03	2.164502e-02
6.77          	3.386328e-01	9.792816e-03	2.195764e-02
6.78          	3.651183e-01	9.773487e-03	2.215656e-02
6.79          	3.711008e-01	9.736676e-03	2.233662e-02
6.8           	3.553233e-01	9.685455e-03	2.242878e-02
6.81          	3.588119e-01	9.640318e-03	2.247135e-02
6.82          	3.554494e-01	9.617149e-03	2.245348e-02
6.83          	3.328940e-01	9.664330e-03	2.234117e-02
6.84          	3.324292e-01	9.791309e-03	2.226463e-02
6.85          	3.363321e-01	9.998110e-03	2.213376e-02
6.86          	3.396873e-01	1.029413e-02	2.201595e-02
6.87          	3.481988e-01	1.060373e-02	2.190480e-02
6.88          	3.354621e-01	1.094274e-02	2.171645e-02
6.89          	3.296860e-01	1.127775e-02	2.154925e-02
6.9           	3.260689e-01	1.159094e-02	2.132626e-02
6.91          	3.314716e-01	1.187983e-02	2.113624e-02
6.92          	3.227249e-01	1.204868e-02	2.091924e-02
6.93          	2.931764e-01	1.222830e-02	2.079189e-02
6.94          	2.901309e-01	1.234094e-02	2.054689e-02
6.95          	2.583319e-01	1.243039e-02	2.039515e-02
6.96          	2.495891e-01	1.249013e-02	2.028161e-02
6.97          	2.336366e-01	1.250892e-02	2.011242e-02
6.98          	2.121205e-01	1.248845e-02	1.998012e-02
6.99          	2.081528e-01	1.246284e-02	1.987768e-02
7             	2.114826e-01	1.243316e-02	1.972827e-02
7.01          	2.044841e-01	1.236606e-02	1.956239e-02
7.02          	2.086206e-01	1.225059e-02	1.944425e-02
7.03          	2.013854e-01	1.214272e-02	1.930145e-02
7.04          	2.095013e-01	1.200508e-02	1.918767e-02
7.05          	2.034693e-01	1.184942e-02	1.907950e-02
7.06          	1.883796e-01	1.170040e-02	1.896716e-02
7.07          	1.707198e-01	1.152723e-02	1.886569e-02
7.08          	1.603227e-01	1.137312e-02	1.882260e-02
7.09          	1.500377e-01	1.121146e-02	1.878607e-02
7.1           	1.410818e-01	1.105644e-02	1.880603e-02
7.11          	1.438327e-01	1.094231e-02	1.888197e-02
7.12          	1.555597e-01	1.083206e-02	1.901516e-02
7.13          	1.723835e-01	1.072477e-02	1.922435e-02
7.14          	1.982445e-01	1.060436e-02	1.943026e-02
7.15          	2.591226e-01	1.051528e-02	1.976143e-02
7.16          	2.905069e-01	1.044775e-02	2.019132e-02
7.17          	2.751717e-01	1.041374e-02	2.063801e-02
7.18          	2.710937e-01	1.039168e-02	2.098794e-02
7.19          	2.822519e-01	1.034210e-02	2.138803e-02
7.2           	3.055399e-01	1.027915e-02	2.175118e-02
7.21          	3.222236e-01	1.018210e-02	2.208593e-02
7.22          	3.717866e-01	1.008494e-02	2.243932e-02
7.23          	3.614150e-01	9.962847e-03	2.270770e-02
7.24          	3.510543e-01	9.896593e-03	2.291509e-02
7.25          	3.417319e-01	9.831692e-03	2.303017e-02
7.26          	3.506130e-01	9.786947e-03	2.302778e-02
7.27          	3.513521e-01	9.785683e-03	2.290724e-02
7.28          	3.499112e-01	9.813699e-03	2.273233e-02
7.29          	3.629410e-01	1.000869e-02	2.257022e-02
7.3           	3.646818e-01	1.021658e-02	2.245228e-02
7.31          	3.554765e-01	1.054464e-02	2.229945e-02
7.32          	3.616951e-01	1.085916e-02	2.213581e-02
7.33          	3.682595e-01	1.118266e-02	2.196403e-02
7.34          	3.490340e-01	1.149499e-02	2.174765e-02
7.35          	3.564325e-01	1.176039e-02	2.154828e-02
7.36          	3.470602e-01	1.192955e-02	2.131896e-02
7.37          	3.168854e-01	1.201538e-02	2.096161e-02
7.38          	2.949384e-01	1.212452e-02	2.066036e-02
7.39          	2.678402e-01	1.216242e-02	2.043830e-02
7.4           	2.434288e-01	1.222928e-02	2.026679e-02
7.41          	2.344238e-01	1.228801e-02	2.008071e-02
7.42          	2.347248e-01	1.231984e-02	1.993959e-02
7.43          	2.370641e-01	1.235175e-02	1.983138e-02
7.44          	2.422003e-01	1.235306e-02	1.973070e-02
7.45          	2.307199e-01	1.231948e-02	1.965402e-02
7.46          	2.288136e-01	1.223274e-02	1.952309e-02
7.47          	2.255248e-01	1.211350e-02	1.939300e-02
7.48          	2.080418e-01	1.196461e-02	1.928379e-02
7.49          	1.994502e-01	1.178950e-02	1.914998e-02
7.5           	1.889232e-01	1.158813e-02	1.901141e-02
7.51          	1.751287e-01	1.135812e-02	1.885288e-02
7.52          	1.679001e-01	1.114125e-02	1.876374e-02
7.53          	1.659259e-01	1.096735e-02	1.873374e-02
7.54          	1.635506e-01	1.082876e-02	1.874178e-02
7.55          	1.695854e-01	1.068983e-02	1.883375e-02
7.56          	1.845042e-01	1.057690e-02	1.895775e-02
7.57          	2.011189e-01	1.048379e-02	1.911891e-02
7.58          	2.318685e-01	1.039739e-02	1.934644e-02
7.59          	2.399066e-01	1.035649e-02	1.962418e-02
7.6           	2.636251e-01	1.031101e-02	1.999996e-02
7.61          	2.645037e-01	1.033067e-02	2.044764e-02
7.62          	2.754204e-01	1.035945e-02	2.090162e-02
7.63          	2.892340e-01	1.038535e-02	2.137109e-02
7.64          	3.003990e-01	1.036818e-02	2.181267e-02
7.65          	3.313582e-01	1.031877e-02	2.223850e-02
7.66          	3.712305e-01	1.024377e-02	2.267077e-02
7.67          	3.470959e-01	1.013013e-02	2.301091e-02
7.68          	3.425249e-01	1.003834e-02	2.325740e-02
7.69          	3.442302e-01	9.974238e-03	2.340894e-02
7.7           	3.438642e-01	9.927544e-03	2.340517e-02
7.71          	3.476887e-01	9.906765e-03	2.334669e-02
7.72          	3.293295e-01	9.919276e-03	2.316396e-02
7.73          	3.553822e-01	1.002658e-02	2.294097e-02
7.74          	3.480495e-01	1.017440e-02	2.283024e-02
7.75          	3.387778e-01	1.041535e-02	2.265647e-02
7.76          	3.450380e-01	1.069956e-02	2.247873e-02
7.77          	3.557790e-01	1.099074e-02	2.227640e-02
7.78          	3.309208e-01	1.124425e-02	2.207139e-02
7.79          	3.300583e-01	1.147738e-02	2.185826e-02
7.8           	3.187835e-01	1.159251e-02	2.150121e-02
7.81          	3.456785e-01	1.174240e-02	2.115642e-02
7.82          	3.088904e-01	1.183338e-02	2.088583e-02
7.83          	2.748903e-01	1.192600e-02	2.067940e-02
7.84          	2.791003e-01	1.205002e-02	2.048544e-02
7.85          	2.753188e-01	1.213570e-02	2.028268e-02
7.86          	2.834716e-01	1.220372e-02	2.016497e-02
7.87          	2.730584e-01	1.224300e-02	2.006098e-02
7.88          	2.840029e-01	1.224508e-02	1.990031e-02
7.89          	2.531912e-01	1.221633e-02	1.975441e-02
7.9           	2.556958e-01	1.214488e-02	1.960239e-02
7.91          	2.351229e-01	1.201119e-02	1.944608e-02
7.92          	2.088147e-01	1.186483e-02	1.928590e-02
7.93          	2.013880e-01	1.166236e-02	1.909193e-02
7.94          	1.849304e-01	1.147037e-02	1.892499e-02
7.95          	1.763729e-01	1.123788e-02	1.873020e-02
7.96          	1.778352e-01	1.101838e-02	1.861444e-02
7.97          	1.609644e-01	1.083595e-02	1.853154e-02
7.98          	1.517548e-01	1.069203e-02	1.852305e-02
7.99          	1.470031e-01	1.053355e-02	1.855638e-02
8             	1.501894e-01	1.040164e-02	1.864490e-02
8.01          	1.619951e-01	1.028759e-02	1.876585e-02
8.02          	1.786836e-01	1.017705e-02	1.894889e-02
8.03          	2.233749e-01	1.007419e-02	1.918512e-02
8.04          	2.390430e-01	1.003285e-02	1.948074e-02
8.05          	2.460550e-01	9.980401e-03	1.984316e-02
8.06          	2.876358e-01	1.000547e-02	2.027172e-02
8.07          	2.871683e-01	1.003760e-02	2.075883e-02
8.08          	3.064341e-01	1.008944e-02	2.116272e-02
8.09          	3.176594e-01	1.009023e-02	2.159413e-02
8.1           	3.323945e-01	1.003359e-02	2.199857e-02
8.11          	3.466268e-01	9.984706e-03	2.235112e-02
8.12          	3.318647e-01	9.890150e-03	2.261300e-02
8.13          	3.384557e-01	9.747478e-03	2.278226e-02
8.14          	3.351293e-01	9.659436e-03	2.287683e-02
8.15          	3.279895e-01	9.602429e-03	2.281161e-02
8.16          	3.322456e-01	9.581945e-03	2.268508e-02
8.17          	3.206382e-01	9.628534e-03	2.253576e-02
8.18          	3.188236e-01	9.792996e-03	2.237490e-02
8.19          	3.123352e-01	1.003483e-02	2.228211e-02
8.2           	3.361354e-01	1.030365e-02	2.210841e-02
8.21          	3.354293e-01	1.057964e-02	2.194256e-02
8.22          	3.362256e-01	1.084638e-02	2.174555e-02
8.23          	3.111697e-01	1.109949e-02	2.150079e-02
8.24          	3.388690e-01	1.131696e-02	2.123860e-02
8.25          	3.189072e-01	1.146105e-02	2.092410e-02
8.26          	3.187765e-01	1.158885e-02	2.059878e-02
8.27          	2.723172e-01	1.168561e-02	2.035318e-02
8.28          	2.675596e-01	1.178434e-02	2.020192e-02
8.29          	2.586338e-01	1.185427e-02	2.004327e-02
8.3           	2.544899e-01	1.187452e-02	1.987137e-02
8.31          	2.445432e-01	1.188294e-02	1.972422e-02
8.32          	2.477872e-01	1.184237e-02	1.958248e-02
8.33          	2.435368e-01	1.180923e-02	1.941675e-02
8.34          	2.316939e-01	1.173710e-02	1.923317e-02
