# Residuals   
# Time        	p             	Ux            	Uy            
46.02         	2.735324e-01	1.262333e-02	1.860088e-02
46.03         	2.540737e-01	1.248074e-02	1.887711e-02
46.04         	2.504962e-01	1.231477e-02	1.917810e-02
46.05         	2.417119e-01	1.211718e-02	1.954148e-02
46.06         	2.543682e-01	1.187539e-02	1.993863e-02
46.07         	2.642068e-01	1.164679e-02	2.031494e-02
46.08         	2.820659e-01	1.137800e-02	2.066047e-02
46.09         	3.045964e-01	1.116605e-02	2.101144e-02
46.10         	3.325187e-01	1.098587e-02	2.128202e-02
46.11         	3.350116e-01	1.086300e-02	2.151717e-02
46.12         	3.448929e-01	1.077397e-02	2.170284e-02
46.13         	3.278630e-01	1.067037e-02	2.179077e-02
46.14         	3.252696e-01	1.069808e-02	2.184838e-02
46.15         	3.401263e-01	1.079949e-02	2.187731e-02
46.16         	3.415845e-01	1.095510e-02	2.194181e-02
46.17         	3.292997e-01	1.115852e-02	2.187791e-02
46.18         	3.319957e-01	1.142718e-02	2.181410e-02
46.19         	3.706669e-01	1.174337e-02	2.169370e-02
46.20         	3.384300e-01	1.197973e-02	2.150587e-02
46.21         	3.536841e-01	1.231038e-02	2.123310e-02
46.22         	3.312303e-01	1.257096e-02	2.095985e-02
46.23         	3.350578e-01	1.291569e-02	2.063412e-02
46.24         	3.344329e-01	1.323046e-02	2.038231e-02
46.25         	3.250941e-01	1.351946e-02	2.013900e-02
46.26         	3.296616e-01	1.379684e-02	1.995724e-02
46.27         	3.116628e-01	1.401633e-02	1.978315e-02
46.28         	2.766828e-01	1.412842e-02	1.966624e-02
46.29         	2.589711e-01	1.426079e-02	1.955497e-02
46.30         	2.577791e-01	1.429227e-02	1.946635e-02
46.31         	2.271545e-01	1.429125e-02	1.935245e-02
46.32         	2.247257e-01	1.427977e-02	1.924656e-02
46.33         	2.290158e-01	1.424637e-02	1.914823e-02
46.34         	2.420665e-01	1.422006e-02	1.900994e-02
46.35         	2.548153e-01	1.420657e-02	1.888502e-02
46.36         	2.658319e-01	1.415425e-02	1.878101e-02
46.37         	2.535657e-01	1.400698e-02	1.861478e-02
46.38         	2.380000e-01	1.387886e-02	1.848970e-02
46.39         	2.200780e-01	1.367958e-02	1.838427e-02
46.40         	2.092515e-01	1.349711e-02	1.827475e-02
46.41         	2.046733e-01	1.332380e-02	1.816694e-02
46.42         	2.105657e-01	1.318319e-02	1.814916e-02
46.43         	2.075448e-01	1.299214e-02	1.818864e-02
46.44         	2.205473e-01	1.280925e-02	1.825512e-02
46.45         	2.501660e-01	1.263750e-02	1.836768e-02
46.46         	2.415459e-01	1.243790e-02	1.852978e-02
46.47         	2.643455e-01	1.222901e-02	1.872823e-02
46.48         	2.485981e-01	1.199347e-02	1.897327e-02
46.49         	2.549872e-01	1.179429e-02	1.927277e-02
46.50         	2.565907e-01	1.162339e-02	1.957151e-02
46.51         	2.853996e-01	1.148070e-02	1.994372e-02
46.52         	2.739076e-01	1.143077e-02	2.019096e-02
46.53         	2.811398e-01	1.135004e-02	2.053906e-02
46.54         	3.062167e-01	1.132817e-02	2.087458e-02
46.55         	3.082917e-01	1.129011e-02	2.117850e-02
46.56         	3.317552e-01	1.122198e-02	2.157165e-02
46.57         	3.541710e-01	1.119579e-02	2.184194e-02
46.58         	3.424898e-01	1.101395e-02	2.210866e-02
46.59         	3.218514e-01	1.097566e-02	2.223044e-02
46.60         	3.393477e-01	1.091610e-02	2.231645e-02
46.61         	3.254749e-01	1.090321e-02	2.238192e-02
46.62         	3.187699e-01	1.100067e-02	2.235844e-02
46.63         	3.373861e-01	1.123657e-02	2.230829e-02
46.64         	3.383182e-01	1.152925e-02	2.228145e-02
46.65         	3.358004e-01	1.188007e-02	2.223242e-02
46.66         	3.635734e-01	1.223994e-02	2.209139e-02
46.67         	3.417219e-01	1.251286e-02	2.192363e-02
46.68         	3.569504e-01	1.284391e-02	2.165920e-02
46.69         	3.513997e-01	1.319491e-02	2.138283e-02
46.70         	3.596931e-01	1.349426e-02	2.107932e-02
46.71         	3.501741e-01	1.383632e-02	2.081845e-02
46.72         	3.173673e-01	1.413388e-02	2.061965e-02
46.73         	3.076591e-01	1.439635e-02	2.046855e-02
46.74         	2.670176e-01	1.456314e-02	2.031216e-02
46.75         	2.715677e-01	1.465155e-02	2.017877e-02
46.76         	2.512825e-01	1.464397e-02	2.000660e-02
46.77         	2.431882e-01	1.466116e-02	1.985353e-02
46.78         	2.449567e-01	1.461181e-02	1.974080e-02
46.79         	2.509280e-01	1.459847e-02	1.963079e-02
46.80         	2.575224e-01	1.454322e-02	1.950041e-02
46.81         	2.512620e-01	1.445404e-02	1.937686e-02
46.82         	2.397490e-01	1.429895e-02	1.922580e-02
46.83         	2.290482e-01	1.411312e-02	1.906724e-02
46.84         	2.236776e-01	1.387457e-02	1.890812e-02
46.85         	2.128894e-01	1.360248e-02	1.870531e-02
46.86         	2.163997e-01	1.340549e-02	1.854988e-02
46.87         	2.087517e-01	1.323410e-02	1.846550e-02
46.88         	2.149285e-01	1.307966e-02	1.845535e-02
46.89         	2.164812e-01	1.290296e-02	1.852023e-02
46.90         	2.168996e-01	1.274114e-02	1.853775e-02
46.91         	2.186904e-01	1.259845e-02	1.865570e-02
46.92         	2.393982e-01	1.246433e-02	1.890521e-02
46.93         	2.645251e-01	1.234028e-02	1.920343e-02
46.94         	2.595887e-01	1.223416e-02	1.954085e-02
46.95         	2.477745e-01	1.212618e-02	1.993468e-02
46.96         	2.625993e-01	1.208178e-02	2.036240e-02
46.97         	2.624572e-01	1.198542e-02	2.077524e-02
46.98         	2.728995e-01	1.189305e-02	2.119400e-02
46.99         	3.007267e-01	1.181306e-02	2.164074e-02
47.00         	2.987788e-01	1.171145e-02	2.197220e-02
47.01         	3.496486e-01	1.164841e-02	2.236510e-02
47.02         	3.484464e-01	1.159947e-02	2.269806e-02
47.03         	3.312863e-01	1.150016e-02	2.290457e-02
47.04         	3.409908e-01	1.151131e-02	2.296369e-02
47.05         	3.501262e-01	1.150651e-02	2.296892e-02
47.06         	3.482145e-01	1.153354e-02	2.280819e-02
47.07         	3.484831e-01	1.163673e-02	2.264819e-02
47.08         	3.498273e-01	1.184487e-02	2.247193e-02
47.09         	3.426464e-01	1.213836e-02	2.230304e-02
47.10         	3.658917e-01	1.246382e-02	2.217358e-02
47.11         	3.555076e-01	1.282510e-02	2.208490e-02
47.12         	3.325407e-01	1.313034e-02	2.187542e-02
47.13         	3.542424e-01	1.345210e-02	2.167453e-02
47.14         	3.338585e-01	1.369588e-02	2.138984e-02
47.15         	3.332837e-01	1.387209e-02	2.108888e-02
47.16         	3.250175e-01	1.407532e-02	2.077832e-02
47.17         	3.255830e-01	1.422536e-02	2.059926e-02
47.18         	2.990432e-01	1.431424e-02	2.041741e-02
47.19         	2.736410e-01	1.434956e-02	2.019522e-02
47.20         	2.826331e-01	1.435370e-02	1.995250e-02
47.21         	2.431639e-01	1.432877e-02	1.976555e-02
47.22         	2.492071e-01	1.428659e-02	1.958813e-02
47.23         	2.459030e-01	1.423679e-02	1.938791e-02
47.24         	2.406096e-01	1.416540e-02	1.917926e-02
47.25         	2.380668e-01	1.411984e-02	1.898279e-02
47.26         	2.443918e-01	1.401945e-02	1.878704e-02
47.27         	2.267949e-01	1.389930e-02	1.860098e-02
47.28         	2.293267e-01	1.368931e-02	1.837944e-02
47.29         	2.161594e-01	1.345978e-02	1.818161e-02
47.30         	2.097105e-01	1.318358e-02	1.802958e-02
47.31         	1.899383e-01	1.294730e-02	1.793406e-02
47.32         	1.831157e-01	1.273300e-02	1.789894e-02
47.33         	1.833883e-01	1.249249e-02	1.790861e-02
47.34         	1.930065e-01	1.225901e-02	1.798966e-02
47.35         	2.270794e-01	1.203240e-02	1.810702e-02
47.36         	2.394580e-01	1.182800e-02	1.833090e-02
47.37         	2.629549e-01	1.158639e-02	1.854050e-02
47.38         	2.580714e-01	1.134943e-02	1.885676e-02
47.39         	2.781206e-01	1.114634e-02	1.922731e-02
47.40         	2.850455e-01	1.102021e-02	1.958877e-02
47.41         	2.693304e-01	1.091509e-02	1.987219e-02
47.42         	2.747841e-01	1.081581e-02	2.027877e-02
47.43         	2.985754e-01	1.078125e-02	2.070690e-02
47.44         	3.049908e-01	1.073720e-02	2.105281e-02
47.45         	3.265688e-01	1.063563e-02	2.147996e-02
47.46         	3.090968e-01	1.057462e-02	2.175771e-02
47.47         	3.115689e-01	1.046337e-02	2.200150e-02
47.48         	3.176135e-01	1.043448e-02	2.208319e-02
47.49         	3.226113e-01	1.035300e-02	2.215285e-02
47.50         	3.151477e-01	1.033697e-02	2.223032e-02
47.51         	3.132525e-01	1.046558e-02	2.223162e-02
47.52         	3.199223e-01	1.065281e-02	2.221242e-02
47.53         	3.162548e-01	1.093212e-02	2.219134e-02
47.54         	3.387942e-01	1.121563e-02	2.212700e-02
47.55         	3.433498e-01	1.151534e-02	2.199668e-02
47.56         	3.231231e-01	1.183908e-02	2.184716e-02
47.57         	3.594897e-01	1.215963e-02	2.161088e-02
47.58         	3.127272e-01	1.247345e-02	2.132658e-02
47.59         	3.291493e-01	1.282907e-02	2.107462e-02
47.60         	3.138348e-01	1.317852e-02	2.086330e-02
47.61         	3.249168e-01	1.351578e-02	2.060657e-02
47.62         	2.941145e-01	1.378140e-02	2.039659e-02
47.63         	3.164687e-01	1.394287e-02	2.020587e-02
47.64         	2.735108e-01	1.402359e-02	2.000168e-02
47.65         	2.882991e-01	1.407610e-02	1.983633e-02
47.66         	2.716444e-01	1.407326e-02	1.967793e-02
47.67         	2.628921e-01	1.404712e-02	1.946858e-02
47.68         	2.613879e-01	1.402347e-02	1.927804e-02
47.69         	2.746186e-01	1.402028e-02	1.910874e-02
47.70         	2.720515e-01	1.403038e-02	1.891154e-02
47.71         	2.575771e-01	1.403217e-02	1.870059e-02
47.72         	2.375187e-01	1.395637e-02	1.848192e-02
47.73         	2.105413e-01	1.384372e-02	1.830812e-02
47.74         	1.922496e-01	1.365166e-02	1.806613e-02
47.75         	1.885013e-01	1.346909e-02	1.787989e-02
47.76         	1.951569e-01	1.329090e-02	1.773421e-02
47.77         	2.036067e-01	1.307855e-02	1.765946e-02
47.78         	2.281922e-01	1.283995e-02	1.763648e-02
47.79         	2.506036e-01	1.261747e-02	1.765166e-02
47.80         	2.513978e-01	1.238046e-02	1.772958e-02
47.81         	2.510060e-01	1.217296e-02	1.786526e-02
47.82         	2.539068e-01	1.194735e-02	1.808305e-02
47.83         	2.600338e-01	1.174820e-02	1.835220e-02
47.84         	2.494442e-01	1.154247e-02	1.863556e-02
47.85         	2.766983e-01	1.133331e-02	1.899742e-02
47.86         	2.596358e-01	1.118788e-02	1.925759e-02
47.87         	2.606140e-01	1.113819e-02	1.946287e-02
47.88         	2.976222e-01	1.108377e-02	1.977763e-02
47.89         	3.112133e-01	1.110749e-02	2.010286e-02
47.90         	3.364517e-01	1.109660e-02	2.048765e-02
47.91         	3.354848e-01	1.105484e-02	2.081701e-02
47.92         	3.370839e-01	1.104366e-02	2.106835e-02
47.93         	3.471345e-01	1.099340e-02	2.127926e-02
47.94         	3.444602e-01	1.096449e-02	2.135312e-02
47.95         	3.397523e-01	1.095911e-02	2.140238e-02
47.96         	3.296189e-01	1.099149e-02	2.133050e-02
47.97         	3.247129e-01	1.106926e-02	2.124175e-02
47.98         	3.308731e-01	1.130437e-02	2.113039e-02
47.99         	3.452880e-01	1.163543e-02	2.106430e-02
48.00         	3.258376e-01	1.192858e-02	2.091725e-02
48.01         	3.445016e-01	1.230952e-02	2.081804e-02
48.02         	3.601709e-01	1.262526e-02	2.063322e-02
48.03         	3.226761e-01	1.297583e-02	2.043025e-02
48.04         	3.294654e-01	1.329825e-02	2.018954e-02
48.05         	3.109595e-01	1.361976e-02	2.003962e-02
48.06         	3.179406e-01	1.391766e-02	1.985262e-02
48.07         	3.174661e-01	1.413676e-02	1.972655e-02
48.08         	3.041660e-01	1.425976e-02	1.957271e-02
48.09         	2.812531e-01	1.424587e-02	1.941386e-02
48.10         	2.779628e-01	1.427394e-02	1.929111e-02
48.11         	2.608027e-01	1.414663e-02	1.910606e-02
48.12         	2.395058e-01	1.403366e-02	1.889352e-02
48.13         	2.414920e-01	1.397374e-02	1.876430e-02
48.14         	2.497824e-01	1.387614e-02	1.865456e-02
48.15         	2.584579e-01	1.380920e-02	1.847937e-02
48.16         	2.641536e-01	1.374974e-02	1.831615e-02
48.17         	2.480005e-01	1.362323e-02	1.814691e-02
48.18         	2.449670e-01	1.342210e-02	1.794210e-02
48.19         	2.315586e-01	1.319772e-02	1.776960e-02
48.20         	2.140522e-01	1.298472e-02	1.762034e-02
48.21         	1.991173e-01	1.276952e-02	1.749438e-02
48.22         	1.922826e-01	1.254980e-02	1.742468e-02
48.23         	1.910501e-01	1.234071e-02	1.741505e-02
48.24         	2.081318e-01	1.213356e-02	1.746167e-02
48.25         	2.074908e-01	1.193943e-02	1.759432e-02
48.26         	2.240489e-01	1.175349e-02	1.778425e-02
48.27         	2.491072e-01	1.158934e-02	1.809529e-02
48.28         	2.765137e-01	1.142674e-02	1.849256e-02
48.29         	2.449727e-01	1.129331e-02	1.883808e-02
48.30         	2.361535e-01	1.112050e-02	1.925157e-02
48.31         	2.479390e-01	1.097690e-02	1.964045e-02
48.32         	2.706431e-01	1.085907e-02	2.009640e-02
48.33         	2.913674e-01	1.077232e-02	2.049083e-02
48.34         	3.141155e-01	1.068319e-02	2.092826e-02
48.35         	3.279919e-01	1.061127e-02	2.135487e-02
48.36         	3.490435e-01	1.056257e-02	2.165720e-02
48.37         	3.419232e-01	1.053250e-02	2.183825e-02
48.38         	3.464951e-01	1.049966e-02	2.198252e-02
48.39         	3.416190e-01	1.050137e-02	2.201539e-02
48.40         	3.533868e-01	1.054372e-02	2.197310e-02
48.41         	3.575028e-01	1.068359e-02	2.196162e-02
48.42         	3.540322e-01	1.084040e-02	2.185069e-02
48.43         	3.719345e-01	1.108403e-02	2.175843e-02
48.44         	3.467616e-01	1.136255e-02	2.166257e-02
48.45         	3.525877e-01	1.168628e-02	2.153475e-02
48.46         	3.678195e-01	1.198370e-02	2.127012e-02
48.47         	3.229617e-01	1.229841e-02	2.103794e-02
48.48         	3.513204e-01	1.257257e-02	2.081985e-02
48.49         	3.275129e-01	1.287788e-02	2.066380e-02
48.50         	3.457959e-01	1.317268e-02	2.043703e-02
48.51         	3.160008e-01	1.339792e-02	2.030772e-02
48.52         	3.087066e-01	1.358293e-02	2.018259e-02
48.53         	2.837128e-01	1.368291e-02	2.006970e-02
48.54         	2.735679e-01	1.371663e-02	1.991233e-02
48.55         	2.519149e-01	1.372188e-02	1.976609e-02
48.56         	2.472562e-01	1.369616e-02	1.960874e-02
48.57         	2.294744e-01	1.365047e-02	1.947617e-02
48.58         	2.394697e-01	1.357798e-02	1.932431e-02
48.59         	2.587207e-01	1.355934e-02	1.923482e-02
48.60         	2.872690e-01	1.356834e-02	1.908957e-02
48.61         	2.773872e-01	1.356238e-02	1.895731e-02
48.62         	2.797110e-01	1.351679e-02	1.882427e-02
48.63         	2.694097e-01	1.342651e-02	1.862214e-02
48.64         	2.567765e-01	1.331191e-02	1.844520e-02
48.65         	2.450496e-01	1.314982e-02	1.828225e-02
48.66         	2.331137e-01	1.299121e-02	1.817646e-02
48.67         	2.135573e-01	1.280622e-02	1.815239e-02
48.68         	2.003255e-01	1.261035e-02	1.815792e-02
48.69         	2.137385e-01	1.242239e-02	1.822390e-02
48.70         	2.255711e-01	1.223984e-02	1.835891e-02
48.71         	2.259819e-01	1.206734e-02	1.855334e-02
48.72         	2.429020e-01	1.187372e-02	1.884764e-02
48.73         	2.814993e-01	1.172530e-02	1.924195e-02
48.74         	2.526715e-01	1.158349e-02	1.957300e-02
48.75         	2.419809e-01	1.149062e-02	1.990734e-02
48.76         	2.529671e-01	1.135463e-02	2.029926e-02
48.77         	2.584107e-01	1.123928e-02	2.061215e-02
48.78         	2.982172e-01	1.115852e-02	2.099439e-02
48.79         	3.009275e-01	1.105343e-02	2.132390e-02
48.80         	3.406264e-01	1.096563e-02	2.162566e-02
48.81         	3.464366e-01	1.089554e-02	2.176319e-02
48.82         	3.399505e-01	1.082626e-02	2.188415e-02
48.83         	3.181102e-01	1.081794e-02	2.194294e-02
48.84         	3.232270e-01	1.088891e-02	2.198701e-02
48.85         	3.253102e-01	1.105573e-02	2.203333e-02
48.86         	3.476962e-01	1.128162e-02	2.199755e-02
48.87         	3.727910e-01	1.156261e-02	2.195845e-02
48.88         	3.521380e-01	1.184078e-02	2.190772e-02
48.89         	3.606100e-01	1.212289e-02	2.175195e-02
48.90         	3.821746e-01	1.245597e-02	2.157260e-02
48.91         	3.303134e-01	1.284217e-02	2.135415e-02
48.92         	3.514640e-01	1.316642e-02	2.110025e-02
48.93         	3.398742e-01	1.351728e-02	2.092978e-02
48.94         	3.366807e-01	1.384978e-02	2.075559e-02
48.95         	3.555432e-01	1.410180e-02	2.053101e-02
48.96         	3.205688e-01	1.432217e-02	2.038883e-02
48.97         	3.223556e-01	1.449489e-02	2.022392e-02
48.98         	2.845453e-01	1.456136e-02	2.010322e-02
48.99         	2.857551e-01	1.456078e-02	1.991740e-02
49.00         	2.673615e-01	1.454471e-02	1.977845e-02
49.01         	2.573470e-01	1.449757e-02	1.961692e-02
49.02         	2.431859e-01	1.442183e-02	1.949872e-02
49.03         	2.406605e-01	1.429153e-02	1.933508e-02
49.04         	2.304678e-01	1.421348e-02	1.921840e-02
49.05         	2.342645e-01	1.411450e-02	1.906297e-02
49.06         	2.459379e-01	1.403933e-02	1.892562e-02
49.07         	2.577664e-01	1.397313e-02	1.882439e-02
49.08         	2.722923e-01	1.389976e-02	1.873529e-02
49.09         	2.946867e-01	1.378865e-02	1.860590e-02
49.10         	3.040333e-01	1.366023e-02	1.850325e-02
49.11         	2.971211e-01	1.350539e-02	1.844611e-02
49.12         	2.780755e-01	1.333954e-02	1.846054e-02
49.13         	2.609649e-01	1.316572e-02	1.846498e-02
49.14         	2.538318e-01	1.301258e-02	1.853363e-02
49.15         	2.710969e-01	1.289944e-02	1.869874e-02
49.16         	2.563085e-01	1.277343e-02	1.894779e-02
49.17         	2.460899e-01	1.264914e-02	1.922859e-02
49.18         	2.422555e-01	1.246632e-02	1.959510e-02
49.19         	2.493079e-01	1.227409e-02	2.001846e-02
49.20         	2.520937e-01	1.205988e-02	2.041014e-02
49.21         	2.634035e-01	1.183287e-02	2.083114e-02
49.22         	2.891335e-01	1.165671e-02	2.120446e-02
49.23         	3.174131e-01	1.148654e-02	2.151887e-02
49.24         	3.282436e-01	1.135947e-02	2.183496e-02
49.25         	3.447077e-01	1.126610e-02	2.204982e-02
49.26         	3.451943e-01	1.120256e-02	2.214994e-02
49.27         	3.561747e-01	1.117805e-02	2.214735e-02
49.28         	3.581668e-01	1.117178e-02	2.216245e-02
49.29         	3.480940e-01	1.127400e-02	2.212361e-02
49.30         	3.452815e-01	1.148830e-02	2.206135e-02
49.31         	3.528155e-01	1.176482e-02	2.203543e-02
49.32         	3.444195e-01	1.206396e-02	2.199194e-02
49.33         	3.676936e-01	1.239595e-02	2.187803e-02
49.34         	4.044030e-01	1.274080e-02	2.167588e-02
49.35         	3.369011e-01	1.299425e-02	2.140783e-02
49.36         	3.466925e-01	1.330597e-02	2.115375e-02
49.37         	3.476632e-01	1.358149e-02	2.086675e-02
49.38         	3.274116e-01	1.389417e-02	2.066018e-02
49.39         	3.491850e-01	1.420042e-02	2.042714e-02
49.40         	3.402217e-01	1.445570e-02	2.029121e-02
49.41         	3.204758e-01	1.465200e-02	2.013628e-02
49.42         	2.856978e-01	1.475053e-02	1.997320e-02
49.43         	2.779767e-01	1.483219e-02	1.986346e-02
49.44         	2.594845e-01	1.484084e-02	1.970253e-02
49.45         	2.542389e-01	1.479758e-02	1.956159e-02
49.46         	2.300963e-01	1.472789e-02	1.941627e-02
49.47         	2.459601e-01	1.468630e-02	1.930261e-02
49.48         	2.729419e-01	1.466963e-02	1.920033e-02
49.49         	2.982565e-01	1.467323e-02	1.905197e-02
49.50         	3.042849e-01	1.468417e-02	1.893570e-02
49.51         	3.150307e-01	1.461445e-02	1.876764e-02
49.52         	2.761829e-01	1.448018e-02	1.864197e-02
49.53         	2.491797e-01	1.430824e-02	1.850202e-02
49.54         	2.387528e-01	1.410330e-02	1.836731e-02
49.55         	2.189898e-01	1.391745e-02	1.826029e-02
49.56         	2.145041e-01	1.373486e-02	1.823278e-02
49.57         	2.096201e-01	1.349161e-02	1.822456e-02
49.58         	2.110278e-01	1.326209e-02	1.824715e-02
49.59         	2.343062e-01	1.302180e-02	1.833074e-02
49.60         	2.334598e-01	1.276836e-02	1.850573e-02
49.61         	2.537939e-01	1.253241e-02	1.876216e-02
49.62         	2.511774e-01	1.225861e-02	1.902679e-02
49.63         	2.594961e-01	1.202073e-02	1.932464e-02
49.64         	2.693110e-01	1.184750e-02	1.961762e-02
49.65         	2.689565e-01	1.174521e-02	1.986012e-02
49.66         	2.786370e-01	1.163891e-02	2.019177e-02
49.67         	3.023409e-01	1.155800e-02	2.054283e-02
49.68         	3.007349e-01	1.145028e-02	2.089704e-02
49.69         	3.279810e-01	1.139744e-02	2.117835e-02
49.70         	3.388041e-01	1.124303e-02	2.144552e-02
49.71         	3.495419e-01	1.116168e-02	2.160502e-02
49.72         	3.501062e-01	1.105409e-02	2.178755e-02
49.73         	3.328100e-01	1.099273e-02	2.190095e-02
49.74         	3.258008e-01	1.100493e-02	2.193552e-02
49.75         	3.262843e-01	1.111239e-02	2.194259e-02
49.76         	3.255350e-01	1.131432e-02	2.198236e-02
49.77         	3.267790e-01	1.155958e-02	2.193497e-02
49.78         	3.616343e-01	1.190876e-02	2.191315e-02
49.79         	3.488689e-01	1.216108e-02	2.177957e-02
49.80         	3.400374e-01	1.249334e-02	2.158859e-02
49.81         	3.612341e-01	1.281470e-02	2.135790e-02
49.82         	3.390983e-01	1.316529e-02	2.112791e-02
49.83         	3.566252e-01	1.351753e-02	2.086999e-02
49.84         	3.376340e-01	1.386020e-02	2.070893e-02
49.85         	3.407446e-01	1.416674e-02	2.046801e-02
49.86         	3.034139e-01	1.437671e-02	2.030354e-02
49.87         	2.755005e-01	1.456245e-02	2.014055e-02
49.88         	2.739282e-01	1.460250e-02	1.997920e-02
49.89         	2.512267e-01	1.462644e-02	1.980479e-02
49.90         	2.391498e-01	1.462164e-02	1.968370e-02
49.91         	2.371991e-01	1.457221e-02	1.955959e-02
49.92         	2.406707e-01	1.453245e-02	1.943368e-02
49.93         	2.491734e-01	1.444979e-02	1.933424e-02
49.94         	2.663690e-01	1.438626e-02	1.917487e-02
49.95         	2.731043e-01	1.426765e-02	1.903337e-02
49.96         	2.586732e-01	1.413755e-02	1.891479e-02
49.97         	2.415794e-01	1.396890e-02	1.877113e-02
49.98         	2.260030e-01	1.377426e-02	1.863671e-02
49.99         	2.126355e-01	1.360667e-02	1.853181e-02
50.00         	1.973384e-01	1.345982e-02	1.840738e-02
50.01         	1.956286e-01	1.332548e-02	1.835821e-02
50.02         	2.009639e-01	1.314509e-02	1.836973e-02
50.03         	2.285617e-01	1.295504e-02	1.842374e-02
50.04         	2.381208e-01	1.273950e-02	1.851580e-02
50.05         	2.449226e-01	1.255425e-02	1.866663e-02
50.06         	2.542967e-01	1.233660e-02	1.882486e-02
50.07         	2.480110e-01	1.212486e-02	1.907622e-02
50.08         	2.426537e-01	1.187719e-02	1.938210e-02
50.09         	2.779081e-01	1.165492e-02	1.972152e-02
50.10         	2.712364e-01	1.146741e-02	2.005215e-02
50.11         	2.567031e-01	1.139908e-02	2.023405e-02
50.12         	2.675055e-01	1.128647e-02	2.048679e-02
50.13         	2.833064e-01	1.123928e-02	2.081669e-02
50.14         	3.014909e-01	1.118670e-02	2.116598e-02
50.15         	3.262076e-01	1.116651e-02	2.146206e-02
50.16         	3.316137e-01	1.105982e-02	2.177039e-02
50.17         	3.339559e-01	1.098985e-02	2.194364e-02
50.18         	3.322932e-01	1.094596e-02	2.210072e-02
50.19         	3.445323e-01	1.094240e-02	2.214949e-02
50.20         	3.382614e-01	1.095017e-02	2.213844e-02
50.21         	3.306076e-01	1.104835e-02	2.210103e-02
50.22         	3.267302e-01	1.129175e-02	2.200918e-02
50.23         	3.395859e-01	1.158253e-02	2.196332e-02
50.24         	3.507862e-01	1.195052e-02	2.190254e-02
50.25         	3.732138e-01	1.229009e-02	2.180500e-02
50.26         	3.453585e-01	1.262452e-02	2.163619e-02
50.27         	3.631334e-01	1.297431e-02	2.143101e-02
50.28         	3.484733e-01	1.332053e-02	2.116858e-02
50.29         	3.547257e-01	1.361863e-02	2.096284e-02
50.30         	3.385154e-01	1.390806e-02	2.078043e-02
50.31         	3.118607e-01	1.416534e-02	2.060499e-02
50.32         	2.969192e-01	1.432145e-02	2.044670e-02
50.33         	2.610709e-01	1.447487e-02	2.031337e-02
50.34         	2.691626e-01	1.448336e-02	2.010340e-02
50.35         	2.406218e-01	1.448840e-02	1.993147e-02
50.36         	2.376400e-01	1.447076e-02	1.981334e-02
50.37         	2.341025e-01	1.441097e-02	1.969939e-02
50.38         	2.411780e-01	1.436089e-02	1.953655e-02
50.39         	2.542483e-01	1.427552e-02	1.938507e-02
50.40         	2.339371e-01	1.417004e-02	1.921730e-02
50.41         	2.311612e-01	1.402973e-02	1.906952e-02
50.42         	2.251981e-01	1.384108e-02	1.891991e-02
50.43         	2.218619e-01	1.360888e-02	1.869951e-02
50.44         	2.276053e-01	1.339091e-02	1.856563e-02
50.45         	2.258461e-01	1.322245e-02	1.842530e-02
50.46         	2.349657e-01	1.304238e-02	1.834225e-02
50.47         	2.414758e-01	1.291078e-02	1.834675e-02
50.48         	2.355336e-01	1.277439e-02	1.836324e-02
50.49         	2.619908e-01	1.269541e-02	1.846396e-02
50.50         	2.362863e-01	1.260297e-02	1.866123e-02
50.51         	2.255273e-01	1.253690e-02	1.892998e-02
50.52         	2.242741e-01	1.245405e-02	1.928048e-02
50.53         	2.186925e-01	1.232523e-02	1.963749e-02
50.54         	2.353040e-01	1.218099e-02	2.005330e-02
50.55         	2.465042e-01	1.205523e-02	2.052247e-02
50.56         	2.611196e-01	1.190365e-02	2.098407e-02
50.57         	2.818504e-01	1.175544e-02	2.144850e-02
50.58         	3.091099e-01	1.164015e-02	2.182575e-02
50.59         	3.376277e-01	1.151975e-02	2.223902e-02
50.60         	3.620713e-01	1.150635e-02	2.252010e-02
50.61         	3.612141e-01	1.149856e-02	2.280688e-02
50.62         	3.634957e-01	1.143195e-02	2.289308e-02
50.63         	3.499215e-01	1.143331e-02	2.287171e-02
50.64         	3.439940e-01	1.145259e-02	2.274125e-02
50.65         	3.448744e-01	1.153028e-02	2.256511e-02
50.66         	3.412910e-01	1.172656e-02	2.240641e-02
50.67         	3.569273e-01	1.202883e-02	2.228652e-02
50.68         	3.411224e-01	1.234046e-02	2.219630e-02
50.69         	3.459094e-01	1.268655e-02	2.201791e-02
50.70         	3.699211e-01	1.300978e-02	2.175275e-02
50.71         	3.268447e-01	1.328942e-02	2.153035e-02
50.72         	3.361233e-01	1.352504e-02	2.124029e-02
50.73         	3.222442e-01	1.379220e-02	2.093268e-02
50.74         	3.251834e-01	1.397910e-02	2.066465e-02
50.75         	3.199866e-01	1.417536e-02	2.045008e-02
50.76         	3.222216e-01	1.432797e-02	2.022259e-02
50.77         	2.883919e-01	1.444037e-02	2.008050e-02
50.78         	2.764365e-01	1.447070e-02	1.984887e-02
50.79         	2.560612e-01	1.448165e-02	1.962653e-02
50.80         	2.432628e-01	1.445015e-02	1.940497e-02
50.81         	2.458360e-01	1.442386e-02	1.924817e-02
50.82         	2.468884e-01	1.435360e-02	1.902692e-02
